Processor;image.ID;sheet name;sheet and slide number;Title;Title.object;Title.workType;Title.workType;Title.workType;Title.imageView;Location.type;Location.country;Location.state-province;Location.city-county;Location.repository;Location.ARTSTOR;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;creator.Name;creator.Nationality;creator.Dates;creator.Role;creator.NameSource;creator.Display;Date.earliest;Date.latest;Date.display;Date.stylePeriod;Date.stylePeriod.source;Date.stylePeriod;Date.stylePeriod.source;#culturalContext;#culturalContext.source;keyword;Subject.source;keyword;Subject.source;keyword;Subject.source;Source.photographer;source.Contributor;Source.institutionalContributor;Source.date;Source.Displaydate;dateScanned;dateProcessed;Rights
Hillel;2700031;Netherlands Apeldoorn Het Loo;;Het Loo;Fountain;Designed Landscapes;;;general view;current site;Netherlands;Gelderland;Apeldoorn;Foundation for Landscape Studies;7016845;Desgots, Claude;French;;garden designer;ulan;Claude Desgots;;;;;;;;;;;;;1684;;17th century;Baroque;aat;;;Dutch;ulan;palaces;aat;waterworks;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700032;Netherlands Apeldoorn Het Loo;;Het Loo;;Designed Landscapes;Residential Buildings;;detail view;current site;Netherlands;Gelderland;Apeldoorn;Foundation for Landscape Studies;7016845;Desgots, Claude;French;;garden designer;ulan;Claude Desgots;;;;;;;;;;;;;1684;;17th century;Baroque;aat;;;Dutch;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700033;Netherlands Apeldoorn Het Loo;;Het Loo;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Gelderland;Apeldoorn;Foundation for Landscape Studies;7016845;Desgots, Claude;French;;garden designer;ulan;Claude Desgots;;;;;;;;;;;;;1684;;17th century;Baroque;aat;;;Dutch;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700034;Netherlands Apeldoorn Het Loo;;Het Loo;;Designed Landscapes;;;general view;current site;Netherlands;Gelderland;Apeldoorn;Foundation for Landscape Studies;7016845;Desgots, Claude;French;;garden designer;ulan;Claude Desgots;;;;;;;;;;;;;1684;;17th century;Baroque;aat;;;Dutch;ulan;palaces;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700035;Netherlands The Hague Hofwijk;;Hofwijck;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;South Holland;Voorburg;Foundation for Landscape Studies;7016845;Huygens, Constantijn, I;Dutch;1596-1687;patron;ulan;Constantijn Huygens I;Campen, Jacob van;Dutch;1595-1657;architect;ulan;Jacob van Campen;;;;;;;1642;;17th century;Neoclassical;aat;;;Dutch;ulan;mansions;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700036;Netherlands The Hague Hofwijk;;Hofwijck;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;South Holland;Voorburg;Foundation for Landscape Studies;7016845;Huygens, Constantijn, I;Dutch;1596-1687;patron;ulan;Constantijn Huygens I;Campen, Jacob van;Dutch;1595-1657;architect;ulan;Jacob van Campen;;;;;;;1642;;17th century;Neoclassical;aat;;;Dutch;ulan;mansions;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700037;Netherlands The Hague Hofwijk;;Hofwijck;;Designed Landscapes;;;general view;current site;Netherlands;South Holland;Voorburg;Foundation for Landscape Studies;7016845;Huygens, Constantijn, I;Dutch;1596-1687;patron;ulan;Constantijn Huygens I;Campen, Jacob van;Dutch;1595-1657;architect;ulan;Jacob van Campen;;;;;;;1642;;17th century;Neoclassical;aat;;;Dutch;ulan;mansions;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700038;Netherlands The Hague Hofwijk;;Hofwijck;;Designed Landscapes;;;general view;current site;Netherlands;South Holland;Voorburg;Foundation for Landscape Studies;7016845;Huygens, Constantijn, I;Dutch;1596-1687;patron;ulan;Constantijn Huygens I;Campen, Jacob van;Dutch;1595-1657;architect;ulan;Jacob van Campen;;;;;;;1642;;17th century;Neoclassical;aat;;;Dutch;ulan;mansions;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700039;Netherlands Leiden;;Hortus Botanicus;;Designed Landscapes;;;general view;current site;Netherlands;South Holland;Leyden;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;860;;16th-17th centuries;Renaissance;aat;;;Dutch;ulan;botanical gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700040;Netherlands Leiden;;Hortus Botanicus;Bust of Linnaeus;Designed Landscapes;Monuments and memorials;;detail view;current site;Netherlands;South Holland;Leyden;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;860;;16th-17th centuries;Renaissance;aat;;;Dutch;ulan;sculpture (visual work);aat;botanical gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700041;Netherlands Leiden;;Hortus Botanicus;Bust of Clusius;Designed Landscapes;Monuments and memorials;;detail view;current site;Netherlands;South Holland;Leyden;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;860;;16th-17th centuries;Renaissance;aat;;;Dutch;ulan;sculpture (visual work);aat;botanical gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700042;Netherlands Leiden;;Hortus Botanicus;;Designed Landscapes;;;general view;current site;Netherlands;South Holland;Leyden;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;860;;16th-17th centuries;Renaissance;aat;;;Dutch;ulan;botanical gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700043;Netherlands Leiden;;Hortus Botanicus;;Designed Landscapes;;;general view;current site;Netherlands;South Holland;Leyden;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;860;;16th-17th centuries;Renaissance;aat;;;Dutch;ulan;botanical gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700044;Netherlands Leiden;;Hortus Botanicus;Moat;Designed Landscapes;;;general view;current site;Netherlands;South Holland;Leyden;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;860;;16th-17th centuries;Renaissance;aat;;;Dutch;ulan;waterworks;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/14/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700045;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;Fountain;Designed Landscapes;;;detail view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;waterworks;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700046;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700047;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/14/08;© Elizabeth Barlow Rogers
Hillel;2700048;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;detail view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700049;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700050;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700051;Netherlands Dedemsvaar Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700052;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700053;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700054;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700055;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700056;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;detail view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700057;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700058;Netherlands Dedemsvaart Mien Ruis Gardens;;Mien Ruys Gardens;;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Dedemsvaart;Foundation for Landscape Studies;7016845;Ruys, Mien;Dutch;;landscape architect;ulan;Mien Ruys;;;;;;;;;;;;;1925;1999;20th century;Modernist;aat;;;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700059;Netherlands Diepenheim Kastel Weldam;;Kasteel Weldam;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Overijssel;Diepenheim;Foundation for Landscape Studies;7016845;André, Edouard François;French;1840-1911;landscape architect;ulan;Edouard François André;Poortman, Hugo Anne Cornelis;Dutch;1858-1953;landscape architect;ulan;Hugo Anne Cornelis Poortman;;;;;;;1650;1900;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;formal gardens;aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700060;Netherlands Diepenheim Kastel Weldam;;Kasteel Weldam;Arbor;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Diepenheim;Foundation for Landscape Studies;7016845;André, Edouard François;French;1840-1911;landscape architect;ulan;Edouard François André;Poortman, Hugo Anne Cornelis;Dutch;1858-1953;landscape architect;ulan;Hugo Anne Cornelis Poortman;;;;;;;1650;1900;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;formal gardens;aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700061;Netherlands Diepenheim Kastel Weldam;;Kasteel Weldam;Parterre;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Overijssel;Diepenheim;Foundation for Landscape Studies;7016845;André, Edouard François;French;1840-1911;landscape architect;ulan;Edouard François André;Poortman, Hugo Anne Cornelis;Dutch;1858-1953;landscape architect;ulan;Hugo Anne Cornelis Poortman;;;;;;;1650;1900;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;formal gardens;aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700062;Netherlands Diepenheim Kastel Weldam;;Kasteel Weldam;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Overijssel;Diepenheim;Foundation for Landscape Studies;7016845;André, Edouard François;French;1840-1911;landscape architect;ulan;Edouard François André;Poortman, Hugo Anne Cornelis;Dutch;1858-1953;landscape architect;ulan;Hugo Anne Cornelis Poortman;;;;;;;1650;1900;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;formal gardens;aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700063;Netherlands Diepenheim Kastel Weldam;;Kasteel Weldam;Parterre;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Diepenheim;Foundation for Landscape Studies;7016845;André, Edouard François;French;1840-1911;landscape architect;ulan;Edouard François André;Poortman, Hugo Anne Cornelis;Dutch;1858-1953;landscape architect;ulan;Hugo Anne Cornelis Poortman;;;;;;;1650;1900;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;formal gardens;aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700064;Netherlands Diepenheim Kastel Weldam;;Kasteel Weldam;Parterre;Designed Landscapes;;;general view;current site;Netherlands;Overijssel;Diepenheim;Foundation for Landscape Studies;7016845;André, Edouard François;French;1840-1911;landscape architect;ulan;Edouard François André;Poortman, Hugo Anne Cornelis;Dutch;1858-1953;landscape architect;ulan;Hugo Anne Cornelis Poortman;;;;;;;1650;1900;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;formal gardens;aat;landscape gardens;aat;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700065;Netherlands Hof Van Walenberg Langbroeker Watering Area;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700066;Netherlands Hof Van Walenberg Langbroeker Watering Area;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700067;Netherlands Hof Van Walenberg Langbroeker Watering Area;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700068;Netherlands Hof Van Walenberg Langbroeker Watering Area;;Hof Van Wallenberg;;Designed Landscapes;;;detail view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700069;Netherlands Hof Van Walenberg Langbroeker Watering Area;;Hof Van Wallenberg;;Designed Landscapes;Agricultural Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700070;Netherlands Hof Van Walenberg Langbroeker Watering Area;;Hof Van Wallenberg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700071;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700072;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700073;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700074;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700075;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700076;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700077;Netherlands Largbroeker Watering Area Hof Van Walenberg;;Hof Van Wallenberg;;Designed Landscapes;;;detail view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700078;Netherlands Langbroeker Watering Area;;Lanbroek Wetering;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1200;1900;18th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
Hillel;2700079;Netherlands Langbroeker Watering Area;;Lunenburg;;Designed Landscapes;Residential Buildings;;general view;current site;Netherlands;Utrecht;Doorn;Foundation for Landscape Studies;7016845;;;;;;;;;;;;;;;;;;;1300;1968;19th century;Renaissance;aat;Picturesque;aat;Dutch;ulan;residential landscape gardens;aat;;;;;Rogers, Elizabeth Barlow, 1936-;Rogers, Elizabeth Barlow, 1936-;Foundation for Landscape Studies;;;10/21/08;12/15/08;© Elizabeth Barlow Rogers
